5,trafficset1,light_timeset1,1624701523.0
297,START,trafficset1,1624701553.0
5,trafficset1,light_timeset1,1624701553.0
298,START,trafficset1,1624701854.0
4,trafficset1,light_timeset1,1624701854.0
299,START,trafficset1,1624701885.0
4,trafficset1,light_timeset1,1624701885.0
300,START,trafficset1,1624701915.0
4,trafficset1,light_timeset1,1624701915.0
301,START,trafficset1,1624701978.0
5,trafficset1,light_timeset1,1624701978.0
302,START,trafficset1,1624702009.0
5,trafficset1,light_timeset1,1624702009.0
303,START,trafficset1,1624702040.0
5,trafficset1,light_timeset1,1624702040.0
304,START,trafficset1,1624702071.0
5,trafficset1,light_timeset1,1624702071.0
305,START,trafficset1,1624702102.0
5,trafficset1,light_timeset1,1624702102.0
306,START,trafficset1,1624703260.0
4,trafficset1,light_timeset1,1624703260.0
307,START,trafficset1,1624703348.0
4,trafficset1,light_timeset1,1624703348.0
308,START,trafficset1,1624703369.0
4,trafficset1,light_timeset1,1624703369.0
309,START,trafficset1,1624703787.0
4,trafficset1,light_timeset1,1624703787.0
310,START,trafficset1,1624704602.0
4,trafficset1,light_timeset1,1624704602.0
311,START,trafficset1,1624704632.0
5,trafficset1,light_timeset1,1624704632.0
312,START,trafficset1,1624704673.0
5,trafficset1,light_timeset1,1624704673.0
313,START,trafficset1,1624704708.0
5,trafficset1,light_timeset1,1624704708.0
314,START,trafficset1,1624704742.0
5,trafficset1,light_timeset1,1624704742.0
315,START,trafficset1,1624704795.0
5,trafficset1,light_timeset1,1624704795.0
316,START,trafficset1,1624704849.0
5,trafficset1,light_timeset1,1624704849.0
317,START,trafficset1,1624704884.0
5,trafficset1,light_timeset1,1624704884.0
318,START,trafficset1,1624704923.0
5,trafficset1,light_timeset1,1624704923.0
319,START,trafficset1,1624704957.0
5,trafficset1,light_timeset1,1624704957.0
320,START,trafficset1,1624704992.0
5,trafficset1,light_timeset1,1624704992.0
321,START,trafficset1,1624705092.0
5,trafficset1,light_timeset1,1624705092.0
322,START,trafficset1,1624705126.0
5,trafficset1,light_timeset1,1624705126.0
323,START,trafficset1,1624705164.0
5,trafficset1,light_timeset1,1624705164.0
324,START,trafficset1,1624705198.0
5,trafficset1,light_timeset1,1624705198.0
325,START,trafficset1,1624705257.0
5,trafficset1,light_timeset1,1624705257.0
326,START,trafficset1,1624705291.0
5,trafficset1,light_timeset1,1624705291.0
327,START,trafficset1,1624705324.0
5,trafficset1,light_timeset1,1624705324.0
328,START,trafficset1,1624705359.0
4,trafficset1,light_timeset1,1624705359.0
329,START,trafficset1,1624705389.0
4,trafficset1,light_timeset1,1624705389.0
330,START,trafficset1,1624705418.0
4,trafficset1,light_timeset1,1624705418.0
331,START,trafficset1,1624705433.0
4,trafficset1,light_timeset1,1624705433.0
332,START,trafficset1,1624705463.0
4,trafficset1,light_timeset1,1624705463.0
333,START,trafficset1,1624705511.0
5,trafficset1,light_timeset1,1624705511.0
334,START,trafficset1,1624705542.0
5,trafficset1,light_timeset1,1624705542.0
335,START,trafficset1,1624705573.0
5,trafficset1,light_timeset1,1624705573.0
336,START,trafficset1,1624705604.0
5,trafficset1,light_timeset1,1624705604.0
337,START,trafficset1,1624705635.0
5,trafficset1,light_timeset1,1624705635.0
338,START,trafficset1,1624705665.0
5,trafficset1,light_timeset1,1624705665.0
339,START,trafficset1,1624705696.0
5,trafficset1,light_timeset1,1624705696.0
340,START,trafficset1,1624705727.0
5,trafficset1,light_timeset1,1624705727.0
341,START,trafficset1,1624705758.0
5,trafficset1,light_timeset1,1624705758.0
342,START,trafficset1,1624705789.0
5,trafficset1,light_timeset1,1624705789.0
343,START,trafficset1,1624707008.0
4,trafficset1,light_timeset1,1624707008.0
344,START,trafficset1,1624707038.0
4,trafficset1,light_timeset1,1624707038.0
345,START,trafficset1,1624707068.0
4,trafficset1,light_timeset1,1624707068.0
346,START,trafficset1,1624707099.0
4,trafficset1,light_timeset1,1624707099.0
347,START,trafficset1,1624707303.0
4,trafficset1,light_timeset1,1624707303.0
348,START,trafficset1,1624707319.0
4,trafficset1,light_timeset1,1624707319.0
349,START,trafficset1,1624707322.0
4,trafficset1,light_timeset1,1624707322.0
350,START,trafficset1,1624707370.0
4,trafficset1,light_timeset1,1624707370.0
351,START,trafficset1,1624707400.0
4,trafficset1,light_timeset1,1624707400.0
352,START,trafficset1,1624707431.0
4,trafficset1,light_timeset1,1624707431.0
353,START,trafficset1,1624707780.0
4,trafficset1,light_timeset1,1624707780.0
354,START,trafficset1,1624707827.0
4,trafficset1,light_timeset1,1624707827.0
355,START,trafficset1,1624707858.0
4,trafficset1,light_timeset1,1624707858.0
356,START,trafficset1,1624707901.0
4,trafficset1,light_timeset1,1624707901.0
357,START,trafficset1,1624707996.0
4,trafficset1,light_timeset1,1624707996.0
358,START,trafficset1,1624708026.0
4,trafficset1,light_timeset1,1624708026.0
359,START,trafficset1,1624708056.0
4,trafficset1,light_timeset1,1624708056.0
360,START,trafficset1,1624708087.0
